gh,transaction,address,tradingfee,miningfee,tradeid
475,91482f63953626c2af8be74de0d2de610905d3e1ee431684bba7996a0e0a7970,1QCUPLHDt3sS7Q3NRKvRfQXvLaBLCr199d,0.00013537,0.00028700,pwhnsmce
476,75465fcda7f24176ea99e1d815dd278a0fee34797cbf52b62ecf8af05a3cb8f9,1AhmTdAiqSDaSTsjRWi8A1F4w9956y6Md8,0.00013067,0.00032800,ph0ed
477,8f6142b7bb3e2c99677d60fad9212e29a8d21665fe1f0fe05a58d70417b3fe6b,1FzgJp3EfVdqwM6yHyqHATgB5FyYePneT8,0.00012437,0.00032800,RDVd7
477,8dc74867ec0b772d6a1f9e2e8c20181a4b85664b679f80f403d71d8a7e53d2d6,1GYR7S2noatP1APMWHEBvpvT4cjXZZpVJa,0.00007000,0.00003800,RDVd7
480,e15240be0fc6fa46373df9458aac0d9717bc78ea6df7fb9034a5c06202af995b,1FFJJLR218CuXJw4ofYCuyDNsKDpS5xux8,0.00012460,0.00032800,4954830
480,ba5f2a1022d66a24faed06c3a00a88b774d5f91327efa08cd1f7573b50f497d3,16N3RDgvBMUs7Y9NMHkBPs7JZUxtM5WkPV,0.00014000,0.00003800,4954830
499,97c527e0e8199f44d98585c04c536fb2436b646871e2e14332bbaaa094c7ef12,14qMh34ayPBTtJx8K44npPC67Vjx8sDAgt,0.00005000,0.00008060,KQMPQZ
498,fb04e25dd7fab4a160b236fee323fc5028fb9c54e8730af4d4f207458fd20d26,1ANi5nxwr7BV1aPPfwpC3cKMzLj58Eeqc2,0.00005000,0.00002600,wpudgin
495,f585fcfa16868fdbf24a8bedda71332e3495d01c63a968fd12f3587ff89798c8,15NFpb8QRb9bWCZWeEEaq49Jwi6XwbpCVC,0.00037583,0.00004100,53309238
492,cad6cf4e325053029e96518b5a633f5a0dc7991747339b38d016f8a6edb5d3e2,1ADj1KKaG1ooNceoX2xG3Mtdf9AbdobkWz,0.01057881,0.00053300,EvHyND7
491,fb109a0c21b274a3ceb3cc44483d56d0b73fd54e16e66e0ebecb963a0b007dce,1BDp84CVFiShnq5vev78gCZgMcA21nsdFZ,0.00005000,0.00002600,Y0RCUV
491,ee3e146a70a69d29102bf1651ca7bdf104e0592e4b88224bbba1d16fcffd8cdc,19fLi1DEf2ss4USFA1uC6LuTUGcro2tvQu,0.00024557,0.00003800,Y0RCUV
488,3466590f7f070e5487c5f35738ed4ac8ec9991bcb657cd3979abad52fa31dcdd,1BbatZBYq6Lt1SGqYGqJPMvo8LL4uoqAFV,0.00000803,0.00004100,e7a57ihi
