gh,transaction,address,tradingfee,miningfee,tradeid
198,79dbc53ad9273184957bb208d0e0c07c9c323481152a2362e5494ca98d97d7b4,3GcDAvSWhkqTVRgxbQrdfUynFEyu3PGCpC,0.00200000,0.00007040,cwnbppai
198,c2e8814bdf747967d766a695a87f5d0aa380f57867eeeda5357e56d1a3bb0976,18XZvjYdtgyjTZnavnCD52KZqWPo63TgtP,0.00005000,0.00005200,36406751
198,952d5893ef7a7634d669e4785f64110cc627e479f875e1d7f207c1ca62c36ef2,3GcDAvSWhkqTVRgxbQrdfUynFEyu3PGCpC,0.00200000,0.00009438,36406751
198,b7212eeac9841acbad8591c3ed10b0690d0ba57585bb1bb0dba292bcaff999c5,12tgc7GVN8yqyEZzHJBpGxW7H7edCfGBFe,0.00005000,0.00006760,639309
198,545a69f8d1ebff9c1e0666f87cba76edb9b1feb0d1038251eb517f940af81a3b,3GcDAvSWhkqTVRgxbQrdfUynFEyu3PGCpC,0.00120000,0.00008320,639309
198,e486a4b58fa9930f5dab391367541b839984ce6793f7add61f84ccdd2887dadc,14mRFEAmvswKKK5PMY3kaBgw5uzmutV6Hy,0.00005000,0.00005720,pusqyhv
198,684f34e1af6df1bd27a1884111fb235b88efd7750c630f3cbbeed373441803a6,3GcDAvSWhkqTVRgxbQrdfUynFEyu3PGCpC,0.00200000,0.00005760,pusqyhv
198,24fe989e282e34735747af3360b6e8754c460294f7ace95145fddccacf6a2920,3GcDAvSWhkqTVRgxbQrdfUynFEyu3PGCpC,0.00200000,0.00006400,pusqyhv
198,2e8674f9211323edc0a75a38d492ea8ebb2ee950b7928682cc26a5bfae7ffc55,189DqbSWamEL9VPZrHM22AK4YMGWmcoHEY,0.00005000,0.00005200,5747836
198,4c0b2de9dd4aa4dbab2fa14da9fca9f6224bf935bf9ba2e355f4a828f45aa019,3GcDAvSWhkqTVRgxbQrdfUynFEyu3PGCpC,0.00200000,0.00006400,5747836
198,5b26dc6ebd730a6c4b5118eed9498989671f84dfe47e7ca0144b8b7f1d92f3fa,3GcDAvSWhkqTVRgxbQrdfUynFEyu3PGCpC,0.00200000,0.00008960,29337
198,5bd86acd216bed0de510db21e13ecf59c1f395b33f8b514edfbcfc93c3a4a2e9,13wPu6dgthKAjJZTwqSSCZ4iGrsuQ3qtiu,0.00005000,0.00004160,LWDNZA
198,1325a9833fcee21193a5fb306e5f697eeeffc65c012795becca247d8c18679d0,3GcDAvSWhkqTVRgxbQrdfUynFEyu3PGCpC,0.00100000,0.00005120,LWDNZA
198,27f235467e2ef44349609906367906a06d22eb1485a5fbca5fac76f294166f6c,3GcDAvSWhkqTVRgxbQrdfUynFEyu3PGCpC,0.00100000,0.00006400,LWDNZA
198,972b679772609dc871878e4e4b91eef13344d46d431eb528cda923c1591b2bb9,12v16kaFFt8gsnWE6T7fLTJMrbmbpQTihn,0.00005000,0.00003640,5799866
198,cda1a52c9061f2c250adb917c5f856c88a141fe63b9c23b683fc48de98aaf204,3GcDAvSWhkqTVRgxbQrdfUynFEyu3PGCpC,0.00200000,0.00004480,5799866
198,1774e3ba774b6bccfe1a7e3f698887aa86b76adffd289150f9255208aaf85d00,12Rgf5E79MCqFJZeaC16dhsresKgvn3pSN,0.00005000,0.00004160,ZT0QFq
198,29b98b1c16ae01c0ef20d312e23f013f21cdafc1c43ce4f60e1515cc1ba239a8,3GcDAvSWhkqTVRgxbQrdfUynFEyu3PGCpC,0.00200000,0.00005120,ZT0QFq
198,ec9e9808a1c9b0f3b6e801ef87fc9927d94144f385cebac395b38696260584a6,14EFqJceegrBeE9bGerQoeVvoj2XpwhPc8,0.00005000,0.00002600,ui1ke
198,b11f4a1b3000182140b69477b4f198228bc973b031fa3e0a3a0bdfa2e215afaa,3GcDAvSWhkqTVRgxbQrdfUynFEyu3PGCpC,0.00200000,0.00004480,ui1ke
198,cfd92d6da534a67e32b4d4ac7cdd3fcd0e875220c91051ecb0cedd7946972acb,1ow9RCRyFkMQHjoFpdEtmETfueCiysDM9,0.00005000,0.00004060,207997
198,cb9b6b3ef14e481d789edbd0be3a9e27c4ef03ee2f414a0bfeebfa2aba6af722,3GcDAvSWhkqTVRgxbQrdfUynFEyu3PGCpC,0.00200000,0.00003200,207997
198,dd3b7d512fe4af2700a9097b51e9dcc1dc144c33c1d7e6477265416a17dffff9,1C8AvoX1Jy7fRYnfjSZ461u1FQ19jYcrfs,0.00005000,0.00052750,41C1ZY
198,2ebc0ed92fe3e369fbcca8068979f1bf010bc14420152ba39c50422caac9c284,3GcDAvSWhkqTVRgxbQrdfUynFEyu3PGCpC,0.00200000,0.00004480,41C1ZY
198,e5d524855f497db49c08bafc8de57fe943830907b7d64802c7049314a6e05bb8,13L3r3aEuvUZXewkpArzt8jPiCP7YatqXh,0.00005000,0.00004080,TS29KW2G
198,6b4b8f03bdae2f5671e9be68a56e3b7fe07959d0e4f2511447b77a200c7e38c1,3GcDAvSWhkqTVRgxbQrdfUynFEyu3PGCpC,0.00200000,0.00005760,TS29KW2G
198,7eda48219a63a38aa9360529ef18e2a75de1ade51207adb2630523e9d6bff654,3GcDAvSWhkqTVRgxbQrdfUynFEyu3PGCpC,0.00300000,0.00006400,72137
198,858bf136a539b737d781612eba6a68b7a7469a62e9ea9d7bd195226f1f013d21,3GcDAvSWhkqTVRgxbQrdfUynFEyu3PGCpC,0.00300000,0.00006400,72137
198,3c224c201c4e1071c594c6664dddec496851d8252faf282ef9703a739e5b65b9,1EKUnKAemmUGkyTCGdvrw6PZYCMEVByAhC,0.00005000,0.00002600,4zYsL
198,defda82f8a870d982e64c1086a8e15035b727931b2d3275515e92d6f602763d3,3GcDAvSWhkqTVRgxbQrdfUynFEyu3PGCpC,0.00300000,0.00003200,4zYsL
198,567a84c49c4dd7dbb01d88454386010857f91d08bb475cb558a962eeb1bcd275,3GcDAvSWhkqTVRgxbQrdfUynFEyu3PGCpC,0.00300000,0.00004480,72137
198,0fbc87f3fece06b0968662b86f3cee339d35842e836dd747803350ba02813e06,1A5JJwPedh7amw4846UXjREXMdtXXxXRPK,0.00005000,0.00002600,SaEDfnD
198,ab42625f1b83f973019bb30608d5d8b0952d916d67ef9fde934c94f782bf5ebe,3GcDAvSWhkqTVRgxbQrdfUynFEyu3PGCpC,0.00300000,0.00005120,SaEDfnD
198,7bfd6bba7d40ae040d1fbad23bf25e3ed80bf18b4ddbcd788e0ef254f15cbe1c,17qwjeYZCbJ45v9aB2GrNJjS5Au62b29Sr,0.00005000,0.00002600,948745
198,f02aededb100fdbc70329b5397dcb2e26c9ea11c10b2b05a1360fbd5214ba809,3GcDAvSWhkqTVRgxbQrdfUynFEyu3PGCpC,0.00300000,0.00004480,948745
198,9be25bcab0224e7488bc345bba45f6f64e1c1ea2854e7c0cd761b9f38d85244b,15wedkWJkUtrqgwHSCK5Jfh1sounqpTMhS,0.00005000,0.00002600,SMKDHK
198,905febbed7a976fed6583b900b5f39dcb753f4841be190fa8b30d6b4411e84bd,3GcDAvSWhkqTVRgxbQrdfUynFEyu3PGCpC,0.00300000,0.00007040,SMKDHK
198,c8b5bb3d8d0a25f42f03992ac65bd8c10d42245400b80c62f3c342c577b5c8f9,3GcDAvSWhkqTVRgxbQrdfUynFEyu3PGCpC,0.00300000,0.00004480,SMKDHK
198,4f3510ae0a3b535d3b69f9894ab838564f1d016895a753c3b8a6af01eba3dbdd,3GcDAvSWhkqTVRgxbQrdfUynFEyu3PGCpC,0.00300000,0.00004480,SMKDHK
198,cd677117f63455592794bb1b2e2e0a286dc28b6874312547941c7640004c0e69,1FRmbDpEkL6kiA791phyXoeKAFFbijVteL,0.00005000,0.00002600,MHdWr
198,b3c544791444521ebc9aebd95d486a3ffbf2c61f9c41360dc64d5780f28f4da6,3GcDAvSWhkqTVRgxbQrdfUynFEyu3PGCpC,0.00300000,0.00004356,MHdWr
198,f3b1754cad63ce311af1680dd7f7a1ed9cc4baffc8ac507463a75d0f71f97259,3GcDAvSWhkqTVRgxbQrdfUynFEyu3PGCpC,0.00300000,0.00003840,SMKDHK
